title:S14, start timestamp:1618379031.226955, stop timestamp:1618379142.242201, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14210     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618379095.053461,58.000000,0.000000,4275.384766,4266.153809,4196.410156,4172.820313,4246.666504,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,29.000000,0.000000,0.296619,0.571045,0.295654,-0.706055,0.968765,0.096193,-0.176761,-13.777558,9.883883,58.579880
1618379095.061279,59.000000,0.000000,4277.436035,4262.051270,4191.794922,4168.205078,4243.077148,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.069096,60.000000,0.000000,4278.974121,4250.256348,4183.589844,4159.487305,4234.358887,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,30.000000,0.000000,0.296619,0.571045,0.295654,-0.706055,0.990250,0.076173,-0.178225,-13.655926,8.416972,59.301582
1618379095.076914,61.000000,0.000000,4283.589844,4248.717773,4184.102539,4162.563965,4237.436035,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.084731,62.000000,0.000000,4288.717773,4252.307617,4185.641113,4173.846191,4244.102539,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,31.000000,0.000000,0.296619,0.571045,0.295654,-0.706055,0.989273,0.104494,-0.174319,-13.666086,7.156567,59.831482
1618379095.092549,63.000000,0.000000,4288.717773,4251.282227,4180.512695,4172.820313,4240.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,0.972656,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1618379095.100466,64.000000,0.000000,4284.615234,4249.743652,4175.897461,4158.461426,4229.230957,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,32.000000,0.000000,0.296619,0.571045,0.295654,-0.706055,1.008316,0.084474,-0.172854,-13.615416,6.022203,60.368210
1618379095.108284,65.000000,0.000000,4279.487305,4246.666504,4177.436035,4149.230957,4229.230957,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.116101,66.000000,0.000000,4271.282227,4243.077148,4187.692383,4150.256348,4238.461426,16175.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,33.000000,0.000000,0.296149,0.571289,0.295654,-0.706055,0.980484,0.083986,-0.180667,-13.629627,5.001275,60.791447
1618379095.123919,67.000000,0.000000,4271.282227,4245.128418,4196.922852,4157.948730,4243.589844,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.131736,68.000000,0.000000,4280.000000,4244.615234,4195.897461,4163.589844,4243.589844,16202.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,34.000000,0.000000,0.296730,0.571289,0.295654,-0.705811,0.989761,0.086915,-0.166506,-13.642418,8.149885,59.437717
1618379095.139554,69.000000,0.000000,4275.384766,4241.025879,4189.230957,4158.461426,4235.897461,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.147470,70.000000,0.000000,4263.589844,4245.128418,4185.128418,4150.256348,4224.615234,16130.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,35.000000,0.000000,0.296730,0.571289,0.295654,-0.705811,0.994156,0.089357,-0.166506,-13.594114,6.976004,59.954006
1618379095.155287,71.000000,0.000000,4263.077148,4251.282227,4181.538574,4148.205078,4221.025879,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
